Day,headline,count,Rank_Day,Top_Day,Headline_Source
2018-06-13,10-inch knife seized in anti-drug gang raids aiming to tackle London crime,1,1,True,https://www.thesun.co.uk/news/6514344/lethal-10-inch-knife-seized-in-anti-drug-gang-raids-aiming-to-tackle-londons-crime-epidemic/
2018-06-15,All-female IS terror cell face jail over Westminster knife plot,12,1,True,http://www.lancashiretelegraph.co.uk/news/national/16292141.All-female_IS_terror_cell_face_jail_over_Westminster_knife_plot/
2018-06-15,"Member of all-female IS terror cell wanted to die in knife attack, court told",5,2,True,http://www.enfieldindependent.co.uk/news/national/16293921.Member_of_all-female_IS_terror_cell_wanted_to_die_in_knife_attack__court_told/
2018-06-15,"Member of all-female IS terror cell wanted to die in knife attack,...",2,3,True,http://www.dailymail.co.uk/wires/pa/article-5848291/Member-female-IS-terror-cell-wanted-die-knife-attack-court-told.html
2018-06-25,Emmerdale fans livid at Rebecca's excuse for Lachlan's sex attack,2,1,True,https://www.mirror.co.uk/tv/tv-news/emmerdales-rebecca-slammed-claims-psychotic-12791262
2018-06-25,drugs a line of inquiry after man killed and two seriously injured in burglary,2,2,True,https://www.belfasttelegraph.co.uk/news/uk/drugs-a-line-of-inquiry-after-man-killed-and-two-seriously-injured-in-burglary-37047364.html
2018-06-26,"Education key to stop surge in knife crime, says Brooke Kinsella",4,1,True,http://www.dailymail.co.uk/wires/pa/article-5887929/Education-key-stop-surge-knife-crime-says-Brooke-Kinsella.html
2018-06-27,"Knife attacks across London becoming more violent, says senior Met officer",2,1,True,http://www.harwichandmanningtreestandard.co.uk/news/national/16317320.knife-attacks-across-london-becoming-more-violent-says-senior-met-officer/
2018-06-27,knife attacks across london becoming more violent says senior MET officer,2,2,True,https://www.belfasttelegraph.co.uk/news/uk/knife-attacks-across-london-becoming-more-violent-says-senior-met-officer-37055599.html
2018-06-27,anthemis ceo resigned after staff sexual harassment complaint sources,1,3,True,https://www.reuters.com/article/us-anthemis-ceo/anthemis-ceo-resigned-after-staff-sexual-harassment-complaint-sources-idUSKBN1JN38N
2018-06-28,Man killed inLondon knifeattack,2,1,True,https://www.thetimes.co.uk/article/man-killed-in-edmonton-london-knifeattack-qgtrckczc
2018-06-28,anthemis ceo resigned after staff sexual harassment complaint sources,1,2,True,https://www.reuters.com/article/us-anthemis-ceo/anthemis-ceo-resigned-after-staff-sexual-harassment-complaint-sources-idUSKBN1JN38N
2018-07-01,"Boy, 14, stabbed in stomach with kitchen knife in north London street",2,1,True,http://www.basildonstandard.co.uk/news/national/16326312.display/
2018-07-09,Masked gunman filmed shooting at woman in car,1,1,True,https://www.thetimes.co.uk/article/masked-gunman-filmed-shooting-at-woman-in-car-cclkhv38p
2018-07-10,Masked gunman filmed shooting at woman in car,1,1,True,https://www.thetimes.co.uk/article/masked-gunman-filmed-shooting-at-woman-in-car-cclkhv38p
2018-07-12,Murder probe after woman dies in Small Heath knife attack - what we know so far,2,1,True,https://www.birminghammail.co.uk/news/midlands-news/murder-probe-after-woman-86-14902290
2018-07-17,Knife crime research shows lack of trust in police,2,1,True,http://www.enfieldindependent.co.uk/news/16359570.haringey-knife-crime-research-debated/
2018-07-19,"Warning over high harm violence as homicide, robbery and knife crimes rise",3,1,True,http://www.basildonstandard.co.uk/news/national/16365079.display/
2018-07-20,Obsessed Brit schoolboys who planned gun attack are jailed for 22 years,2,1,True,https://www.thesun.co.uk/news/6825821/teen-who-plotted-columbine-style-gun-and-bomb-massacre-on-yorkshire-school-with-pal-is-jailed/
2018-07-21,Neighbours describe hearing three shots as man killed in gun attack,2,1,True,https://www.birminghammail.co.uk/news/midlands-news/shocked-neighbours-describe-hearing-three-14937503
2018-07-21,Obsessed Brit schoolboys who planned gun attack are jailed for 22 years,1,2,True,https://www.thesun.co.uk/news/6825821/teen-who-plotted-columbine-style-gun-and-bomb-massacre-on-yorkshire-school-with-pal-is-jailed/
2018-07-22,Boris Johnson says knife crime in London is a scandal,2,1,True,http://www.yeovilexpress.co.uk/news/national/16370609.boris-johnson-says-knife-crime-in-london-is-a-scandal/
2018-07-23,Boris Johnson says knife crime in London is a scandal,14,1,True,http://www.yeovilexpress.co.uk/news/national/16370609.boris-johnson-says-knife-crime-in-london-is-a-scandal/
2018-07-23,"Acid attack on boy not believed to be racially motivated, say police",11,2,True,http://www.maldonandburnhamstandard.co.uk/news/national/16372524.acid-attack-on-boy-not-believed-to-be-racially-motivated-say-police/
2018-07-23,Police appeal to ID six men after violent disorder at Tommy Robinson demo,3,3,True,http://www.lancashiretelegraph.co.uk/news/national/16370863.police-appeal-to-id-six-men-after-violent-disorder-at-tommy-robinson-demo/
2018-07-25,counting begins in knife edge pakistani elections marred by suicide bomb,3,1,True,https://in.reuters.com/article/pakistan-election/counting-begins-in-knife-edge-pakistani-elections-marred-by-suicide-bomb-idINKBN1KF031
2018-07-25,suicide bomber kills 29 as pakistan votes in knife edge election,3,2,True,https://in.reuters.com/article/pakistan-election/suicide-bomber-kills-29-as-pakistan-votes-in-knife-edge-election-idINKBN1KF031
2018-08-02,Rapper killed in knife attack spoke of drill musics influence on crime,7,1,True,http://www.basildonstandard.co.uk/news/national/16394400.display/
2018-08-02,Moscow 17 rapper Incognito killed in triple stabbing at scene of friends shooting in Camberwell,2,2,True,https://www.thetimes.co.uk/edition/news/moscow17-rapper-incognito-killed-in-triple-stabbing-at-scene-of-previous-camberwell-murder-prtxcfg8f
2018-08-03,Mercedes and BMW stolen from outside home in 'millennium burglary',2,1,True,http://www.basildonstandard.co.uk/news/16396377.display/
2018-08-03,Moscow 17 rapper Incognito killed in triple stabbing at scene of friends shooting in Camberwell,1,2,True,https://www.thetimes.co.uk/edition/news/moscow17-rapper-incognito-killed-in-triple-stabbing-at-scene-of-previous-camberwell-murder-prtxcfg8f
2018-08-07,Murder probe launched after seven-year-old boy dies in deliberate arson attack,5,1,True,http://www.westerntelegraph.co.uk/news/national/16404010.murder-probe-launched-after-seven-year-old-boy-dies-in-deliberate-arson-attack/
2018-08-07,Fathers pain after seven-year-old boy dies in suspected arson attack,4,2,True,http://www.enfieldindependent.co.uk/news/national/16403328.fathers-pain-after-seven-year-old-boy-dies-in-suspected-arson-attack/
2018-08-07,"Murder hunt as boy, 7, dies trapped in his room after arson attack",2,3,True,https://www.thetimes.co.uk/article/boy-7-found-dead-after-deptford-fire-in-suspected-arson-attack-vl9xmvtw7
2018-08-09,"Brother of boy, seven, killed in arson murder is convicted drug dealer",5,1,True,http://www.maldonandburnhamstandard.co.uk/news/national/16408071.brother-of-boy-seven-killed-in-arson-murder-is-convicted-drug-dealer/
2018-08-09,"Man ""stabbed in chest"" near petrol station in gang robbery",2,2,True,http://www.basildonstandard.co.uk/news/16408295.display/
2018-08-09,brother of boy seven killed in arson murder is convicted drug dealer,2,3,True,https://www.eveningtelegraph.co.uk/2018/08/09/brother-of-boy-seven-killed-in-arson-murder-is-convicted-drug-dealer/
2018-08-12,Off-duty police officer stabbed as he thwarted moped robbery in London,1,1,True,https://www.thetimes.co.uk/edition/news/off-duty-police-officer-stabbed-as-he-thwarted-moped-theft-csx2n6cqk
2018-08-13,"Brother of Sam Urhie, killed in arson attack, sent back to prison",1,1,True,https://www.thetimes.co.uk/article/brother-of-sam-urhie-killed-in-arson-attack-sent-back-to-prison-njz7xn9vh
2018-08-13,Off-duty police officer stabbed as he thwarted moped robbery in London,1,2,True,https://www.thetimes.co.uk/edition/news/off-duty-police-officer-stabbed-as-he-thwarted-moped-theft-csx2n6cqk
2018-08-14,"Brother of Sam Urhie, killed in arson attack, sent back to prison",2,1,True,https://www.thetimes.co.uk/article/brother-of-sam-urhie-killed-in-arson-attack-sent-back-to-prison-njz7xn9vh
2018-08-14,Live: Police raid two Birmingham addresses after Westminster terror attack,1,2,True,https://www.birminghammail.co.uk/news/midlands-news/live-updates-police-raid-two-15030297
2018-08-15,Live: Police raid two Birmingham addresses after Westminster terror attack,1,1,True,https://www.birminghammail.co.uk/news/midlands-news/live-updates-police-raid-two-15030297
2018-08-17,Special constable dismissed after attempting to prevent his friends from being arrested for shoplifting,2,1,True,http://www.basildonstandard.co.uk/news/16444476.display/
2018-08-22,US prosecutors reviewing second sexual assault case against Kevin Spacey,4,1,True,http://www.chesterstandard.co.uk/news/national/16592829.us-prosecutors-reviewing-second-sexual-assault-case-against-kevin-spacey/
2018-08-22,UK police find sophisticated illegal gun factory,3,2,True,https://in.reuters.com/article/britain-firearms/uk-police-find-sophisticated-illegal-gun-factory-idINKCN1L716X
2018-08-22,US prosecutors reviewing second sexual assault case against kevin spacey,1,3,True,https://www.eveningtelegraph.co.uk/2018/08/22/us-prosecutors-reviewing-second-sexual-assault-case-against-kevin-spacey/
2018-08-23,credit suisse fires two after sexual assault investigation ft,2,1,True,https://uk.reuters.com/article/us-credit-suisse-gp-assault-firing/credit-suisse-fires-two-after-sexual-assault-investigation-ft-idUKKCN1L81KS
2018-08-23,US prosecutors reviewing second sexual assault case against kevin spacey,1,2,True,https://www.eveningtelegraph.co.uk/2018/08/22/us-prosecutors-reviewing-second-sexual-assault-case-against-kevin-spacey/
2018-08-24,Knife arches to be placed around Notting Hill Carnival for first time,12,1,True,http://www.yeovilexpress.co.uk/news/national/16595977.knife-arches-to-be-placed-around-notting-hill-carnival-for-first-time/
2018-08-24,Pair jailed over conversion of imitation firearms from Czech Republic,12,2,True,http://www.enfieldindependent.co.uk/news/national/16598406.pair-jailed-over-conversion-of-imitation-firearms-from-czech-republic/
2018-08-24,Knife arches at Notting Hill Carnival for first time to reassure public,5,3,True,http://www.chesterstandard.co.uk/news/national/16597607.knife-arches-at-notting-hill-carnival-for-first-time-to-reassure-public/
2018-08-25,Pair jailed over conversion of imitation firearms from Czech Republic,1,1,True,http://www.enfieldindependent.co.uk/news/national/16598406.pair-jailed-over-conversion-of-imitation-firearms-from-czech-republic/
2018-09-04,Staff challenging shoplifter sprayed with noxious irritant,6,1,True,http://www.wiltsglosstandard.co.uk/news/national/16688085.staff-challenging-shoplifter-sprayed-with-noxious-irritant/
2018-09-05,Heartbroken mum whose daughter was shot dead by stalker backs The Sun's campaign,2,1,True,https://www.thesun.co.uk/fabulous/7176967/tricia-bernal-stop-a-stalker-campaign/amp/
2018-09-06,Murder probe launched after fire rips through house in suspected arson attack,3,1,True,http://www.westerntelegraph.co.uk/news/national/16694272.murder-probe-launched-after-fire-rips-through-house-in-suspected-arson-attack/
2018-09-06,"No suspect identified in three quarters of vehicle theft cases, analysis finds",3,2,True,http://www.chesterstandard.co.uk/news/national/16694443.no-suspect-identified-in-three-quarters-of-vehicle-theft-cases-analysis-finds/
2018-09-06,Grieving mother tells how gang groomed her son CJ Davis to sell drugs,2,3,True,https://www.thetimes.co.uk/edition/news/grieving-mother-tells-how-gang-groomed-her-son-cj-davis-to-sell-drugs-drill-keisha-mcleod-n9gv2dqk7
2018-09-07,"Drug dealer jailed over 86,000 Grenfell fraud",5,1,True,http://www.greenocktelegraph.co.uk/news/national/16696719.drug-dealer-jailed-over-86000-grenfell-fraud/
2018-09-07,"No suspect identified in three quarters of vehicle theft cases, analysis finds",3,2,True,http://www.chesterstandard.co.uk/news/national/16694443.no-suspect-identified-in-three-quarters-of-vehicle-theft-cases-analysis-finds/
2018-09-07,drug dealer jailed over 86000 grenfell fraud,2,3,True,https://www.belfasttelegraph.co.uk/news/uk/drug-dealer-jailed-over-86000-grenfell-fraud-37293973.html
2018-09-08,man hurt woman arrested knife attack english town,1,1,True,http://www.dailymail.co.uk/wires/ap/article-6146193/Man-hurt-woman-arrested-knife-attack-English-town.html
2018-09-09,drug dealer jailed 86 000 grenfell fraud,1,1,True,http://www.dailymail.co.uk/wires/pa/article-6143983/Drug-dealer-jailed-86-000-Grenfell-fraud.html
2018-09-09,inspirational mother two teacher unintentional victim woolwich petrol bomb attack,1,2,True,http://www.dailymail.co.uk/news/article-6143951/Inspirational-mother-two-teacher-unintentional-victim-Woolwich-petrol-bomb-attack.html
2018-09-09,man hurt woman arrested knife attack english town,1,3,True,http://www.dailymail.co.uk/wires/ap/article-6146193/Man-hurt-woman-arrested-knife-attack-English-town.html
2018-09-10,no suspect identified three quarters vehicle theft cases analysis finds,1,1,True,http://www.dailymail.co.uk/wires/pa/article-6142599/No-suspect-identified-three-quarters-vehicle-theft-cases-analysis-finds.html
2018-09-16,Ashes stolen from widow during raid on home,8,1,True,http://www.harwichandmanningtreestandard.co.uk/news/national/16881958.ashes-stolen-from-widow-during-raid-on-home/
2018-09-16,ashes stolen from widow during raid on home,2,2,True,https://www.belfasttelegraph.co.uk/news/uk/ashes-stolen-from-widow-during-raid-on-home-37321049.html
2018-09-17,Photos show damaged home as family pays tribute to boy killed in arson attack,1,1,True,https://metro.co.uk/2018/09/17/photos-show-damaged-home-after-boy-7-was-killed-in-deliberate-arson-attack-7953966/
2018-09-17,scotland yard receives fresh sexual assault allegation against harvey weinstein,1,2,True,https://www.eveningtelegraph.co.uk/2018/09/18/scotland-yard-receives-fresh-sexual-assault-allegation-against-harvey-weinstein/
2018-09-18,"Gang armed with ""gun"" and knife steal moped from teen",2,1,True,http://www.basildonstandard.co.uk/news/16886965.display/
2018-09-18,Photos show damaged home as family pays tribute to boy killed in arson attack,1,2,True,https://metro.co.uk/2018/09/17/photos-show-damaged-home-after-boy-7-was-killed-in-deliberate-arson-attack-7953966/
2018-09-18,scotland yard receives fresh sexual assault allegation against harvey weinstein,1,3,True,https://www.eveningtelegraph.co.uk/2018/09/18/scotland-yard-receives-fresh-sexual-assault-allegation-against-harvey-weinstein/
